,filename,label
1246,n02958343_5158.JPEG,0
5613,+209701.jpg,4
4884,+364324.jpg,4
2343,n09398076_19290.JPEG,1
2837,_963383.jpg,3
1753,n09398076_14684.JPEG,1
2481,n02958343_7698.JPEG,0
4457,1107.png,2
4896,+794368.jpg,4
5518,+768133.jpg,4
2182,60.jpeg,2
4403,n02958343_12036.JPEG,0
2582,551.jpeg,2
681,n02958343_12208.JPEG,0
2146,n02958343_7211.JPEG,0
5136,+511838.jpg,4
1822,n09398076_8252.JPEG,1
5514,+302486.jpg,4
2166,_156171.jpg,3
595,n02958343_14242.JPEG,0
4231,n09398076_12967.JPEG,1
4634,_514683.jpg,3
1011,_2551.jpeg,3
2427,_700428.jpeg,3
4008,n09398076_20408.JPEG,1
3645,n09398076_16404.JPEG,1
5299,+316645.jpg,4
4587,191.jpeg,2
789,n02958343_11427.JPEG,0
1169,n02958343_14653.JPEG,0
4444,_318122.jpeg,3
3861,n09398076_9565.JPEG,1
1134,n02958343_82209.JPEG,0
4100,_7361.jpg,3
175,n09398076_20621.JPEG,1
4468,n09398076_4520.JPEG,1
2954,n02958343_10991.JPEG,0
2817,678.jpeg,2
3767,n02958343_288.JPEG,0
4847,+550636.jpg,4
2839,n09398076_5130.JPEG,1
944,994.jpeg,2
5568,+80541.jpg,4
1410,n02958343_863.JPEG,0
2048,805.jpeg,2
2626,n02958343_57523.JPEG,0
1902,n09398076_9625.JPEG,1
2739,n09398076_8042.JPEG,1
3,605.jpeg,2
382,n09398076_4033.JPEG,1
3809,_83352.jpeg,3
2193,n02958343_13771.JPEG,0
511,_743186.jpg,3
1305,n09398076_2078.JPEG,1
4910,+154666.jpg,4
712,n02958343_14117.JPEG,0
66,188.jpeg,2
292,361.jpeg,2
4644,1026.jpeg,2
2376,744.jpeg,2
3530,n09398076_712.JPEG,1
691,_143213.jpg,3
1221,_820327.jpeg,3
1251,696.jpeg,2
3002,_713753.jpg,3
1870,850.jpeg,2
4915,+295280.jpg,4
3630,_12870.jpeg,3
649,n09398076_5992.JPEG,1
2000,_304103.jpg,3
3999,n02958343_28408.JPEG,0
2448,692.jpeg,2
2719,139.jpeg,2
5010,+83287.jpg,4
505,_53261.jpg,3
52,n09398076_24.JPEG,1
5241,+142263.jpg,4
446,136.jpeg,2
1281,n02958343_11556.JPEG,0
1921,n02958343_30.JPEG,0
5515,+240448.jpg,4
4666,n02958343_11428.JPEG,0
1951,261.jpeg,2
4326,n02958343_10973.JPEG,0
2408,_699356.jpg,3
5345,+855386.jpg,4
5330,+859184.jpg,4
2400,748.jpeg,2
5226,+133667.jpg,4
1912,n02958343_19499.JPEG,0
4061,n09398076_7.JPEG,1
2929,65.jpeg,2
4280,n02958343_4612.JPEG,0
956,n09398076_8650.JPEG,1
4672,n09398076_2368.JPEG,1
1081,n09398076_851.JPEG,1
1772,n09398076_12833.JPEG,1
1214,n02958343_3513.JPEG,0
5524,+404904.jpg,4
1905,n09398076_3166.JPEG,1
3227,n02958343_13353.JPEG,0
1345,_111545.jpg,3
824,n09398076_11458.JPEG,1
2272,n02958343_5684.JPEG,0
86,_241538.jpg,3
1202,_500265.jpeg,3
4436,1058.jpeg,2
4555,_31167.jpg,3
3553,_753179.jpg,3
2852,643.jpeg,2
5333,+754654.jpg,4
4536,n09398076_1571.JPEG,1
3386,_956130.jpg,3
657,_204372.jpeg,3
4236,_491240.jpg,3
2825,n02958343_3493.JPEG,0
1533,404.png,2
1718,n09398076_16199.JPEG,1
1911,n02958343_282.JPEG,0
885,n09398076_2569.JPEG,1
3881,385.jpeg,2
1516,_343323.jpeg,3
1986,454.jpeg,2
4367,n09398076_7696.JPEG,1
1137,n02958343_4074.JPEG,0
3143,n02958343_4743.JPEG,0
1781,_960221.jpg,3
4539,n02958343_14288.JPEG,0
1941,n02958343_11828.JPEG,0
4479,n09398076_9159.JPEG,1
347,n09398076_4760.JPEG,1
2218,n02958343_2682.JPEG,0
549,n09398076_3234.JPEG,1
5663,+536540.jpg,4
339,_548245.jpg,3
4597,681.jpeg,2
2347,209.jpeg,2
897,464.jpeg,2
4499,_722425.jpg,3
880,n02958343_13760.JPEG,0
265,n09398076_2705.JPEG,1
4628,834.jpeg,2
388,_694214.jpeg,3
5277,+332731.jpg,4
1683,n09398076_1388.JPEG,1
1776,145.jpeg,2
1836,793.jpeg,2
4779,n02958343_9235.JPEG,0
4787,n09398076_14517.JPEG,1
811,253.jpeg,2
3558,795.jpeg,2
1051,_1176.jpg,3
4985,+839150.jpg,4
709,_768794.jpg,3
2554,_788352.jpg,3
4947,+709474.jpg,4
2117,n02958343_9625.JPEG,0
4563,n09398076_6993.JPEG,1
1065,211.png,2
4292,n09398076_14128.JPEG,1
2762,n09398076_13883.JPEG,1
2518,n09398076_14712.JPEG,1
548,_529272.jpeg,3
3873,_80312.jpeg,3
4181,n02958343_11106.JPEG,0
1600,_74550.jpg,3
4276,n09398076_6772.JPEG,1
650,828.jpeg,2
1327,n02958343_13919.JPEG,0
5286,+430625.jpg,4
4323,1072.jpeg,2
4916,+193107.jpg,4
4543,n02958343_28344.JPEG,0
3679,n09398076_411.JPEG,1
1529,n09398076_1907.JPEG,1
2783,n02958343_4459.JPEG,0
1014,_80451.jpg,3
5410,+106588.jpg,4
5303,+484752.jpg,4
4784,n09398076_15700.JPEG,1
1894,1020.jpeg,2
3951,n09398076_8520.JPEG,1
277,232.jpeg,2
2820,_84129.jpeg,3
4178,_333258.jpg,3
1568,_98879.jpg,3
2086,693.jpeg,2
1906,n02958343_939.JPEG,0
4306,n09398076_19779.JPEG,1
1549,18.jpeg,2
617,463.jpeg,2
874,391.jpeg,2
3206,n02958343_12866.JPEG,0
645,n02958343_9415.JPEG,0
4765,_931312.jpg,3
1403,_20214.jpg,3
188,n02958343_11586.JPEG,0
5643,+806197.jpg,4
1311,n02958343_11955.JPEG,0
5414,+48798.jpg,4
2253,390.jpeg,2
5585,+490545.jpg,4
872,_948318.jpg,3
3371,59.jpeg,2
2826,_1274.jpg,3
4088,_546537.jpg,3
834,n02958343_14132.JPEG,0
2141,910.png,2
2736,192.png,2
60,71.jpeg,2
2668,n09398076_15333.JPEG,1
1185,n02958343_4554.JPEG,0
5371,+522435.jpg,4
4581,_69203.jpg,3
1723,n02958343_10472.JPEG,0
5186,+753650.jpg,4
443,_492268.jpg,3
3172,n02958343_1946.JPEG,0
1100,_692626.jpg,3
5083,+817431.jpg,4
5411,+677658.jpg,4
632,n09398076_19421.JPEG,1
4827,+542352.jpg,4
2156,798.jpeg,2
1792,n02958343_2309.JPEG,0
2122,n02958343_3666.JPEG,0
3526,n09398076_100.JPEG,1
4153,n02958343_53851.JPEG,0
732,n09398076_70.JPEG,1
3945,1051.jpeg,2
5359,+104417.jpg,4
1657,_556286.jpg,3
3019,_334270.jpg,3
5496,+601812.jpg,4
5249,+730280.jpg,4
1785,n02958343_12379.JPEG,0
4069,173.jpeg,2
5073,+446778.jpg,4
2456,n09398076_3728.JPEG,1
1732,n02958343_14022.JPEG,0
3189,n09398076_10596.JPEG,1
3817,_850130.jpeg,3
3214,247.jpeg,2
3887,n09398076_14623.JPEG,1
3703,n09398076_3893.JPEG,1
4213,_41101.jpg,3
2103,524.jpeg,2
3100,n02958343_3398.JPEG,0
2370,n02958343_20.JPEG,0
353,_663426.jpg,3
1660,160.jpeg,2
4067,n02958343_5052.JPEG,0
576,n09398076_5496.JPEG,1
1920,n02958343_13207.JPEG,0
370,_784583.jpg,3
3030,611.jpeg,2
4261,n02958343_10365.JPEG,0
399,n02958343_77917.JPEG,0
2528,264.jpeg,2
510,n02958343_7863.JPEG,0
3007,_10188.jpg,3
5274,+496431.jpg,4
3605,n09398076_14115.JPEG,1
976,_18277.jpeg,3
2645,1025.jpeg,2
627,n09398076_3491.JPEG,1
851,_418450.jpg,3
724,_129256.jpeg,3
179,_23220.jpeg,3
1215,n02958343_67754.JPEG,0
3962,736.jpeg,2
5223,+650617.jpg,4
3485,n09398076_1838.JPEG,1
4298,_791385.jpg,3
2898,n09398076_10249.JPEG,1
4924,+440792.jpg,4
1270,n09398076_1239.JPEG,1
4334,n02958343_1778.JPEG,0
3954,n09398076_301.JPEG,1
110,n09398076_20577.JPEG,1
5602,+719646.jpg,4
4553,n02958343_8229.JPEG,0
1893,1087.jpeg,2
1178,n02958343_9243.JPEG,0
1058,873.jpeg,2
3353,_358104.jpg,3
4194,n02958343_11412.JPEG,0
4722,_315339.jpg,3
5051,+293257.jpg,4
3013,n02958343_12302.JPEG,0
3502,_31695.jpeg,3
5465,+577218.jpg,4
5035,+780440.jpg,4
948,1022.jpeg,2
5456,+624175.jpg,4
2417,n09398076_16276.JPEG,1
2510,493.jpeg,2
4575,_8324.jpeg,3
4232,n09398076_10705.JPEG,1
1879,_237510.jpg,3
1284,_767297.jpeg,3
5195,+125199.jpg,4
629,n09398076_6069.JPEG,1
1861,n02958343_14471.JPEG,0
1499,_689154.jpg,3
5619,+457142.jpg,4
1578,_87848.jpg,3
2365,n02958343_44280.JPEG,0
4891,+452354.jpg,4
628,n09398076_11653.JPEG,1
4201,_74448.jpeg,3
1271,n02958343_5039.JPEG,0
2655,686.jpeg,2
1601,_207237.jpeg,3
3233,n02958343_14752.JPEG,0
513,n02958343_9972.JPEG,0
5326,+402509.jpg,4
3123,532.jpeg,2
1132,n02958343_6549.JPEG,0
355,n02958343_2352.JPEG,0
1001,893.jpeg,2
151,n09398076_366.JPEG,1
3250,n02958343_5277.JPEG,0
4422,n02958343_84680.JPEG,0
829,n02958343_6305.JPEG,0
226,664.jpeg,2
148,n09398076_12094.JPEG,1
4627,_908317.jpg,3
1420,n02958343_1543.JPEG,0
1106,n02958343_4511.JPEG,0
1096,_29294.jpeg,3
3748,n09398076_3790.JPEG,1
3824,n09398076_3607.JPEG,1
4442,n09398076_4405.JPEG,1
4125,512.jpeg,2
977,473.jpeg,2
1088,n09398076_7258.JPEG,1
4732,1033.jpeg,2
5312,+696463.jpg,4
4527,n02958343_23296.JPEG,0
5381,+756640.jpg,4
1266,_902402.jpg,3
5588,+23349.jpg,4
3936,_125206.jpg,3
1877,465.jpeg,2
2716,n02958343_5659.JPEG,0
5445,+494425.jpg,4
858,n09398076_3239.JPEG,1
4757,979.jpeg,2
5114,+75400.jpg,4
3315,n02958343_2032.JPEG,0
2740,852.jpeg,2
606,_242343.jpeg,3
5069,+633438.jpg,4
1482,_695381.jpg,3
84,_38349.jpg,3
4714,_504644.jpg,3
620,_222277.jpg,3
3045,_114169.jpeg,3
4418,_119347.jpg,3
1983,n09398076_6399.JPEG,1
4040,_518654.jpg,3
3240,973.jpeg,2
3102,929.jpeg,2
1257,n02958343_6351.JPEG,0
2221,n02958343_56746.JPEG,0
295,898.jpeg,2
2306,n02958343_8789.JPEG,0
1936,855.jpeg,2
4534,_495336.jpeg,3
2121,832.jpeg,2
4505,1106.jpeg,2
5454,+288733.jpg,4
945,n09398076_14917.JPEG,1
2014,_147329.jpeg,3
4885,+368536.jpg,4
4748,_618369.png,3
2346,_415322.jpg,3
1629,_882203.jpg,3
2468,n09398076_4554.JPEG,1
3134,_757347.jpg,3
1889,_998147.jpg,3
2153,n09398076_5198.JPEG,1
3279,810.jpeg,2
3338,n09398076_4156.JPEG,1
547,n09398076_8062.JPEG,1
3853,n02958343_70926.JPEG,0
552,n09398076_983.JPEG,1
1685,n09398076_831.JPEG,1
3082,n02958343_13937.JPEG,0
1302,857.jpeg,2
3024,n02958343_3638.JPEG,0
2636,n02958343_59645.JPEG,0
185,n09398076_4464.JPEG,1
2980,n02958343_8642.JPEG,0
2494,259.jpeg,2
3257,_977169.jpg,3
1542,718.jpeg,2
2711,n02958343_10463.JPEG,0
3787,n02958343_9259.JPEG,0
5537,+742335.jpg,4
3585,827.jpeg,2
4693,n02958343_4407.JPEG,0
439,n09398076_11539.JPEG,1
374,n09398076_18840.JPEG,1
4619,n02958343_10036.JPEG,0
2958,n02958343_29891.JPEG,0
3328,_179108.jpeg,3
2991,n02958343_43870.JPEG,0
1361,275.jpeg,2
3669,234.jpeg,2
4046,_64377.jpg,3
1495,594.jpeg,2
57,n09398076_4284.JPEG,1
1775,n02958343_13514.JPEG,0
4665,879.jpeg,2
2533,n02958343_3642.JPEG,0
915,128.jpeg,2
2983,582.jpeg,2
3234,n09398076_5297.JPEG,1
2006,n02958343_9966.JPEG,0
5660,+42411.jpg,4
4904,+92171.jpg,4
2943,n02958343_29185.JPEG,0
5052,+358898.jpg,4
1483,_20667.jpg,3
2819,164.jpeg,2
2774,n09398076_15948.JPEG,1
3664,n02958343_1315.JPEG,0
430,n02958343_4740.JPEG,0
760,_577141.jpeg,3
1901,_8533.jpeg,3
1049,_711752.jpg,3
73,n02958343_80445.JPEG,0
95,n09398076_11753.JPEG,1
586,n09398076_9482.JPEG,1
5263,+775290.jpg,4
2671,_513399.jpeg,3
124,_864184.jpg,3
4778,_3189.jpg,3
4146,n09398076_8753.JPEG,1
2511,_836219.png,3
5596,+205517.jpg,4
3516,_458137.jpg,3
3765,_160407.jpeg,3
2069,n09398076_1551.JPEG,1
4355,n02958343_6483.JPEG,0
1103,n02958343_213.JPEG,0
2483,27.jpeg,2
5054,+152672.jpg,4
3186,_57107.jpg,3
2697,n09398076_18821.JPEG,1
3821,n02958343_52614.JPEG,0
3561,n02958343_3532.JPEG,0
4902,+137303.jpg,4
1193,n09398076_2369.JPEG,1
3464,n09398076_15621.JPEG,1
504,496.jpeg,2
315,230.jpeg,2
4557,n02958343_12902.JPEG,0
3229,_541708.jpg,3
699,_131392.jpg,3
298,_62669.jpeg,3
2914,863.jpeg,2
5200,+691659.jpg,4
3702,n09398076_19546.JPEG,1
2353,n02958343_10183.JPEG,0
4595,_88871.jpg,3
2870,n02958343_5683.JPEG,0
2532,346.jpeg,2
3133,n02958343_6738.JPEG,0
5043,+307690.jpg,4
5546,+641366.jpg,4
1659,n09398076_1481.JPEG,1
1663,n09398076_11287.JPEG,1
2447,n09398076_5558.JPEG,1
1848,n02958343_10567.JPEG,0
5246,+313679.jpg,4
5077,+640414.jpg,4
964,_256247.jpeg,3
4926,+376735.jpg,4
4219,n09398076_6837.JPEG,1
2861,n09398076_10898.JPEG,1
5429,+443745.jpg,4
5533,+55579.jpg,4
3190,656.png,2
2536,n02958343_65965.JPEG,0
1576,_3492.jpeg,3
4733,n09398076_17828.JPEG,1
5598,+143713.jpg,4
1114,n02958343_2928.JPEG,0
103,770.jpeg,2
927,n09398076_4027.JPEG,1
5027,+505800.jpg,4
4047,_800150.jpg,3
440,n02958343_4446.JPEG,0
5385,+56558.jpg,4
3596,n02958343_81362.JPEG,0
747,n09398076_17341.JPEG,1
3238,n09398076_15693.JPEG,1
2706,159.jpeg,2
578,n09398076_15388.JPEG,1
4607,n02958343_13798.JPEG,0
5480,+451432.jpg,4
3933,819.jpeg,2
3363,_362354.jpeg,3
3303,n02958343_3350.JPEG,0
2266,n09398076_932.JPEG,1
1518,_105240.jpeg,3
1352,n09398076_15424.JPEG,1
2542,n02958343_42038.JPEG,0
279,n02958343_38605.JPEG,0
5342,+532743.jpg,4
3760,n02958343_1211.JPEG,0
1343,n02958343_3612.JPEG,0
3325,_104168.jpg,3
4960,+80982.jpg,4
5247,+283256.jpg,4
3487,n09398076_1746.JPEG,1
5389,+114576.jpg,4
2815,_890212.jpg,3
2851,n02958343_79720.JPEG,0
3967,n09398076_19691.JPEG,1
5422,+375709.jpg,4
1233,114.jpeg,2
4066,n09398076_7743.JPEG,1
2637,n02958343_2354.JPEG,0
2315,n09398076_13288.JPEG,1
5379,+235886.jpg,4
1513,411.jpeg,2
3313,_549209.jpeg,3
3862,185.jpeg,2
3797,_198260.jpeg,3
1959,n02958343_7316.JPEG,0
4562,_950251.jpg,3
3170,n02958343_11968.JPEG,0
1759,n09398076_19208.JPEG,1
5434,+84353.jpg,4
2513,n02958343_80457.JPEG,0
4630,n02958343_306.JPEG,0
1189,n02958343_39394.JPEG,0
2363,n02958343_11704.JPEG,0
5382,+530569.jpg,4
1047,n09398076_14728.JPEG,1
3536,n02958343_13085.JPEG,0
5377,+781130.jpg,4
4800,_27759.jpg,3
768,n02958343_11736.JPEG,0
159,_476527.jpg,3
3426,n02958343_29739.JPEG,0
697,_433243.jpg,3
2493,_488361.jpeg,3
894,_238276.jpg,3
4267,n02958343_77312.JPEG,0
2384,236.jpeg,2
2628,_121178.jpg,3
4574,_803811.jpg,3
204,n02958343_10435.JPEG,0
1182,_420204.jpeg,3
564,4.jpeg,2
2233,n02958343_8488.JPEG,0
5439,+157882.jpg,4
3308,n09398076_7189.JPEG,1
1913,n02958343_74015.JPEG,0
5234,+819380.jpg,4
3515,n09398076_4583.JPEG,1
2754,n09398076_1647.JPEG,1
4875,+595392.jpg,4
778,177.jpeg,2
2015,142.jpeg,2
609,n09398076_9988.JPEG,1
3171,_475269.jpg,3
1741,274.png,2
4166,_173124.jpeg,3
5482,+684274.jpg,4
5242,+88398.jpg,4
4737,n09398076_14886.JPEG,1
4410,_63439.jpg,3
4167,_341304.jpg,3
3276,n02958343_8220.JPEG,0
1976,n02958343_7560.JPEG,0
423,436.jpeg,2
4309,n02958343_4344.JPEG,0
2250,n02958343_11117.JPEG,0
2692,n02958343_14717.JPEG,0
5144,+176711.jpg,4
1380,_736404.jpeg,3
1750,n09398076_1565.JPEG,1
1074,n09398076_2822.JPEG,1
404,647.jpeg,2
2095,716.jpeg,2
211,667.jpeg,2
542,_184221.jpeg,3
4384,n02958343_14708.JPEG,0
1864,n09398076_13063.JPEG,1
5416,+467183.jpg,4
210,_619180.jpg,3
3032,_409120.jpg,3
247,119.jpeg,2
2757,n02958343_4643.JPEG,0
2046,_904166.jpg,3
1457,_71105.jpg,3
5250,+65172.jpg,4
1731,_624143.jpg,3
4608,n02958343_4976.JPEG,0
1982,n02958343_1853.JPEG,0
3629,n09398076_15762.JPEG,1
2129,_310421.jpeg,3
895,661.png,2
2928,n09398076_8513.JPEG,1
2421,1015.jpeg,2
4817,341.jpeg,2
3902,_351112.jpg,3
2090,n09398076_10.JPEG,1
3158,_144207.jpg,3
1364,n09398076_7899.JPEG,1
4018,n09398076_2790.JPEG,1
2524,40.jpeg,2
1146,n09398076_10777.JPEG,1
3395,n02958343_29955.JPEG,0
3018,n09398076_2334.JPEG,1
4641,_957194.jpg,3
3850,_108222.jpg,3
837,1065.jpeg,2
1710,n09398076_2913.JPEG,1
5600,+692113.jpg,4
4918,+646575.jpg,4
4616,251.jpeg,2
4961,+705110.jpg,4
5292,+190856.jpg,4
2897,n09398076_12679.JPEG,1
3044,n02958343_2227.JPEG,0
2442,n09398076_4446.JPEG,1
2703,_873177.jpg,3
809,_444492.jpg,3
2389,_523321.jpeg,3
2508,_397139.jpg,3
2527,n02958343_139.JPEG,0
4408,_616166.jpeg,3
3694,703.jpeg,2
5014,+848344.jpg,4
2804,_16699.jpg,3
2999,_86200.jpeg,3
297,_6215.jpg,3
17,35.jpeg,2
1679,_142295.jpeg,3
515,n02958343_49.JPEG,0
4043,n02958343_5234.JPEG,0
2920,n09398076_7061.JPEG,1
610,n09398076_991.JPEG,1
2609,_289507.jpg,3
5237,+393643.jpg,4
1788,n02958343_14710.JPEG,0
3095,761.jpeg,2
3834,n09398076_2426.JPEG,1
2211,_613124.jpg,3
1804,n02958343_13404.JPEG,0
2780,400.jpeg,2
1532,578.jpeg,2
1798,193.jpeg,2
2145,501.jpeg,2
1389,1114.jpeg,2
2490,307.png,2
5040,+160843.jpg,4
4369,_973222.jpg,3
2235,_24109.jpeg,3
4121,n09398076_10081.JPEG,1
4935,+45980.jpg,4
2969,n09398076_10286.JPEG,1
1289,_10865.jpg,3
2627,n09398076_4345.JPEG,1
459,n02958343_4354.JPEG,0
2021,759.jpeg,2
3271,n09398076_10640.JPEG,1
4196,n02958343_9925.JPEG,0
285,n02958343_12566.JPEG,0
1071,n09398076_19583.JPEG,1
923,n09398076_5187.JPEG,1
5425,+725336.jpg,4
4706,n09398076_525.JPEG,1
1726,n09398076_7317.JPEG,1
1630,n09398076_4165.JPEG,1
3863,n02958343_23074.JPEG,0
5003,+844146.jpg,4
5464,+708460.jpg,4
4348,n02958343_2668.JPEG,0
1966,n09398076_10166.JPEG,1
3641,_10475.jpg,3
2842,n02958343_44909.JPEG,0
5251,+60988.jpg,4
4434,n02958343_7541.JPEG,0
2072,_290261.jpg,3
3078,561.jpeg,2
1990,_80245.jpg,3
214,n02958343_4252.JPEG,0
2810,n02958343_83176.JPEG,0
4810,707.jpeg,2
640,_42115.jpg,3
1507,n02958343_12624.JPEG,0
1477,n09398076_2390.JPEG,1
2955,n02958343_11621.JPEG,0
4105,511.jpeg,2
1427,877.jpeg,2
4740,777.jpeg,2
304,_967181.jpg,3
2242,n02958343_7882.JPEG,0
2525,n09398076_6193.JPEG,1
3591,772.jpeg,2
1222,n09398076_9246.JPEG,1
3205,1094.jpeg,2
1886,_28157.jpeg,3
4460,n02958343_6432.JPEG,0
1087,_342310.jpg,3
4606,940.jpeg,2
4108,n09398076_19083.JPEG,1
3528,_493297.jpg,3
1097,205.jpeg,2
2009,527.jpeg,2
5540,+280295.jpg,4
