,filename,label
119,n09398076_2907.JPEG,1
740,n09398076_12317.JPEG,1
935,n09398076_6982.JPEG,1
1657,n02958343_62981.JPEG,0
1953,n02958343_14243.JPEG,0
1112,n09398076_2495.JPEG,1
459,n09398076_3166.JPEG,1
0,n09398076_10640.JPEG,1
1979,n02958343_14347.JPEG,0
771,n09398076_8991.JPEG,1
320,n09398076_1074.JPEG,1
126,n09398076_3880.JPEG,1
1531,n02958343_59269.JPEG,0
395,n09398076_9988.JPEG,1
871,n09398076_18832.JPEG,1
1121,n09398076_1651.JPEG,1
2234,n02958343_12784.JPEG,0
2353,n02958343_14708.JPEG,0
1557,n02958343_5684.JPEG,0
2050,n02958343_58596.JPEG,0
2272,n02958343_11628.JPEG,0
1017,n09398076_19249.JPEG,1
2521,n02958343_81607.JPEG,0
397,n09398076_4528.JPEG,1
1977,n02958343_25699.JPEG,0
256,n09398076_8042.JPEG,1
2582,n02958343_4594.JPEG,0
1757,n02958343_35285.JPEG,0
353,n09398076_7294.JPEG,1
292,n09398076_11695.JPEG,1
108,n09398076_1192.JPEG,1
2139,n02958343_2352.JPEG,0
1607,n02958343_12260.JPEG,0
1935,n02958343_14428.JPEG,0
2005,n02958343_2365.JPEG,0
841,n09398076_19075.JPEG,1
1564,n02958343_210.JPEG,0
1550,n02958343_9146.JPEG,0
519,n09398076_14517.JPEG,1
828,n09398076_2575.JPEG,1
243,n09398076_13780.JPEG,1
1868,n02958343_7955.JPEG,0
1970,n02958343_24067.JPEG,0
1077,n09398076_15476.JPEG,1
754,n09398076_929.JPEG,1
414,n09398076_4621.JPEG,1
444,n09398076_11893.JPEG,1
2458,n02958343_10183.JPEG,0
406,n09398076_2258.JPEG,1
1909,n02958343_49.JPEG,0
1408,n02958343_3634.JPEG,0
1156,n09398076_13063.JPEG,1
1115,n09398076_12777.JPEG,1
2597,n02958343_13760.JPEG,0
1260,n09398076_2089.JPEG,1
1556,n02958343_10247.JPEG,0
1215,n09398076_7985.JPEG,1
375,n09398076_19955.JPEG,1
2555,n02958343_2753.JPEG,0
290,n09398076_1808.JPEG,1
546,n09398076_12729.JPEG,1
853,n09398076_4726.JPEG,1
2325,n02958343_16719.JPEG,0
1959,n02958343_4725.JPEG,0
1566,n02958343_8665.JPEG,0
2502,n02958343_11897.JPEG,0
2489,n02958343_49953.JPEG,0
1596,n02958343_1517.JPEG,0
1020,n09398076_1036.JPEG,1
2419,n02958343_14790.JPEG,0
2572,n02958343_14420.JPEG,0
2500,n02958343_11481.JPEG,0
1614,n02958343_4294.JPEG,0
2345,n02958343_1144.JPEG,0
1278,n09398076_996.JPEG,1
2380,n02958343_9978.JPEG,0
2059,n02958343_4643.JPEG,0
2571,n02958343_6585.JPEG,0
1356,n02958343_10948.JPEG,0
1231,n09398076_11072.JPEG,1
868,n09398076_20621.JPEG,1
2309,n02958343_36881.JPEG,0
1886,n02958343_4142.JPEG,0
1767,n02958343_35817.JPEG,0
1206,n09398076_19546.JPEG,1
2227,n02958343_2903.JPEG,0
2603,n02958343_2682.JPEG,0
1311,n09398076_19360.JPEG,1
1428,n02958343_82100.JPEG,0
2250,n02958343_18761.JPEG,0
365,n09398076_6714.JPEG,1
1175,n09398076_7157.JPEG,1
1085,n09398076_11823.JPEG,1
2366,n02958343_2928.JPEG,0
523,n09398076_3022.JPEG,1
1492,n02958343_7861.JPEG,0
2102,n02958343_4784.JPEG,0
669,n09398076_2503.JPEG,1
379,n09398076_12421.JPEG,1
2599,n02958343_3569.JPEG,0
1579,n02958343_9259.JPEG,0
911,n09398076_4383.JPEG,1
1848,n02958343_4969.JPEG,0
2055,n02958343_9972.JPEG,0
810,n09398076_1027.JPEG,1
497,n09398076_1232.JPEG,1
2299,n02958343_11700.JPEG,0
1088,n09398076_20554.JPEG,1
144,n09398076_2045.JPEG,1
1179,n09398076_1607.JPEG,1
2395,n02958343_43870.JPEG,0
1641,n02958343_6483.JPEG,0
475,n09398076_3170.JPEG,1
1739,n02958343_14872.JPEG,0
2170,n02958343_10062.JPEG,0
2112,n02958343_11222.JPEG,0
2361,n02958343_10065.JPEG,0
1403,n02958343_8490.JPEG,0
851,n09398076_9051.JPEG,1
273,n09398076_17782.JPEG,1
2337,n02958343_12648.JPEG,0
1160,n09398076_8037.JPEG,1
2408,n02958343_8152.JPEG,0
1098,n09398076_3586.JPEG,1
2454,n02958343_10750.JPEG,0
525,n09398076_1859.JPEG,1
631,n09398076_3106.JPEG,1
1045,n09398076_6073.JPEG,1
604,n09398076_137.JPEG,1
1296,n09398076_2271.JPEG,1
893,n09398076_19331.JPEG,1
1358,n02958343_8222.JPEG,0
2179,n02958343_4414.JPEG,0
2034,n02958343_83129.JPEG,0
1776,n02958343_10671.JPEG,0
1454,n02958343_5631.JPEG,0
2328,n02958343_3987.JPEG,0
2286,n02958343_12317.JPEG,0
940,n09398076_5992.JPEG,1
1133,n09398076_46.JPEG,1
610,n09398076_4495.JPEG,1
1628,n02958343_28760.JPEG,0
1942,n02958343_9414.JPEG,0
1742,n02958343_10077.JPEG,0
1440,n02958343_57523.JPEG,0
1934,n02958343_12513.JPEG,0
1468,n02958343_2265.JPEG,0
549,n09398076_12457.JPEG,1
640,n09398076_7796.JPEG,1
77,n09398076_2897.JPEG,1
601,n09398076_834.JPEG,1
175,n09398076_3317.JPEG,1
1954,n02958343_54332.JPEG,0
2019,n02958343_9010.JPEG,0
1315,n09398076_12486.JPEG,1
2617,n02958343_992.JPEG,0
558,n09398076_13883.JPEG,1
805,n09398076_6219.JPEG,1
950,n09398076_2390.JPEG,1
687,n09398076_4880.JPEG,1
2194,n02958343_3892.JPEG,0
1823,n02958343_56790.JPEG,0
1116,n09398076_11858.JPEG,1
476,n09398076_6688.JPEG,1
1966,n02958343_5358.JPEG,0
295,n09398076_10084.JPEG,1
733,n09398076_12252.JPEG,1
1882,n02958343_6190.JPEG,0
2228,n02958343_11130.JPEG,0
52,n09398076_612.JPEG,1
1773,n02958343_1843.JPEG,0
981,n09398076_12604.JPEG,1
173,n09398076_6400.JPEG,1
1830,n02958343_50886.JPEG,0
825,n09398076_20477.JPEG,1
1620,n02958343_33993.JPEG,0
148,n09398076_2100.JPEG,1
1259,n09398076_8892.JPEG,1
550,n09398076_6037.JPEG,1
2180,n02958343_36279.JPEG,0
2351,n02958343_13472.JPEG,0
2333,n02958343_13798.JPEG,0
872,n09398076_9246.JPEG,1
1893,n02958343_14598.JPEG,0
1712,n02958343_3219.JPEG,0
1631,n02958343_5094.JPEG,0
1724,n02958343_74316.JPEG,0
2385,n02958343_9997.JPEG,0
930,n09398076_6740.JPEG,1
579,n09398076_506.JPEG,1
1500,n02958343_4522.JPEG,0
389,n09398076_12122.JPEG,1
1333,n02958343_2300.JPEG,0
2074,n02958343_13788.JPEG,0
1391,n02958343_3643.JPEG,0
2249,n02958343_12696.JPEG,0
1746,n02958343_13964.JPEG,0
517,n09398076_20727.JPEG,1
2122,n02958343_13120.JPEG,0
2540,n02958343_85721.JPEG,0
2256,n02958343_3332.JPEG,0
2528,n02958343_11993.JPEG,0
127,n09398076_1014.JPEG,1
1228,n09398076_1778.JPEG,1
1650,n02958343_3370.JPEG,0
437,n09398076_8643.JPEG,1
1833,n02958343_20638.JPEG,0
1193,n09398076_3143.JPEG,1
1470,n02958343_3530.JPEG,0
1149,n09398076_1241.JPEG,1
780,n09398076_13300.JPEG,1
1565,n02958343_2268.JPEG,0
1988,n02958343_14295.JPEG,0
529,n09398076_9028.JPEG,1
501,n09398076_9317.JPEG,1
411,n09398076_415.JPEG,1
503,n09398076_2367.JPEG,1
2406,n02958343_29955.JPEG,0
915,n09398076_2579.JPEG,1
1546,n02958343_288.JPEG,0
1268,n09398076_11947.JPEG,1
1284,n09398076_12701.JPEG,1
897,n09398076_3348.JPEG,1
343,n09398076_12270.JPEG,1
821,n09398076_1565.JPEG,1
2007,n02958343_5623.JPEG,0
666,n09398076_19279.JPEG,1
1083,n09398076_4644.JPEG,1
1976,n02958343_34572.JPEG,0
1504,n02958343_1235.JPEG,0
1836,n02958343_1100.JPEG,0
2184,n02958343_9334.JPEG,0
1592,n02958343_31828.JPEG,0
1803,n02958343_5050.JPEG,0
441,n09398076_10596.JPEG,1
2220,n02958343_3703.JPEG,0
2186,n02958343_2578.JPEG,0
1804,n02958343_4568.JPEG,0
2171,n02958343_44280.JPEG,0
1515,n02958343_81582.JPEG,0
2192,n02958343_12835.JPEG,0
314,n09398076_15697.JPEG,1
1872,n02958343_52439.JPEG,0
742,n09398076_9894.JPEG,1
2101,n02958343_3041.JPEG,0
93,n09398076_10898.JPEG,1
2003,n02958343_80457.JPEG,0
1889,n02958343_80931.JPEG,0
1009,n09398076_6337.JPEG,1
1334,n02958343_3511.JPEG,0
613,n09398076_10962.JPEG,1
822,n09398076_2719.JPEG,1
151,n09398076_6790.JPEG,1
2331,n02958343_9523.JPEG,0
106,n09398076_19752.JPEG,1
185,n09398076_17809.JPEG,1
2261,n02958343_13642.JPEG,0
1037,n09398076_11287.JPEG,1
2236,n02958343_8180.JPEG,0
857,n09398076_6598.JPEG,1
1419,n02958343_10991.JPEG,0
1813,n02958343_11427.JPEG,0
2623,n02958343_10232.JPEG,0
590,n09398076_8398.JPEG,1
2549,n02958343_28735.JPEG,0
487,n09398076_11539.JPEG,1
612,n09398076_20341.JPEG,1
739,n09398076_6262.JPEG,1
1808,n02958343_3612.JPEG,0
1895,n02958343_71115.JPEG,0
262,n09398076_12650.JPEG,1
847,n09398076_20174.JPEG,1
1363,n02958343_7211.JPEG,0
313,n09398076_9628.JPEG,1
723,n09398076_8572.JPEG,1
1137,n09398076_671.JPEG,1
1792,n02958343_38570.JPEG,0
128,n09398076_14770.JPEG,1
211,n09398076_5884.JPEG,1
692,n09398076_7691.JPEG,1
2225,n02958343_11219.JPEG,0
562,n09398076_17213.JPEG,1
1858,n02958343_2203.JPEG,0
2486,n02958343_3676.JPEG,0
645,n09398076_4552.JPEG,1
1423,n02958343_29185.JPEG,0
1070,n09398076_9430.JPEG,1
152,n09398076_433.JPEG,1
1249,n09398076_1164.JPEG,1
922,n09398076_4004.JPEG,1
2156,n02958343_37307.JPEG,0
2064,n02958343_9837.JPEG,0
2057,n02958343_54741.JPEG,0
1019,n09398076_2533.JPEG,1
426,n09398076_6523.JPEG,1
1289,n09398076_2334.JPEG,1
250,n09398076_20263.JPEG,1
1655,n02958343_5162.JPEG,0
2329,n02958343_76362.JPEG,0
191,n09398076_6338.JPEG,1
301,n09398076_19860.JPEG,1
942,n09398076_10448.JPEG,1
683,n09398076_3979.JPEG,1
2513,n02958343_84805.JPEG,0
2487,n02958343_5521.JPEG,0
1991,n02958343_11428.JPEG,0
1905,n02958343_80229.JPEG,0
1826,n02958343_5952.JPEG,0
114,n09398076_13518.JPEG,1
1427,n02958343_13352.JPEG,0
2386,n02958343_5664.JPEG,0
991,n09398076_6399.JPEG,1
961,n09398076_8949.JPEG,1
1638,n02958343_50140.JPEG,0
746,n09398076_6370.JPEG,1
1540,n02958343_64297.JPEG,0
1617,n02958343_9672.JPEG,0
1299,n09398076_11642.JPEG,1
1324,n02958343_13489.JPEG,0
1297,n09398076_17515.JPEG,1
86,n09398076_366.JPEG,1
2207,n02958343_12618.JPEG,0
387,n09398076_13733.JPEG,1
439,n09398076_8839.JPEG,1
2440,n02958343_8216.JPEG,0
1476,n02958343_1624.JPEG,0
1241,n09398076_20282.JPEG,1
1925,n02958343_3035.JPEG,0
1764,n02958343_10036.JPEG,0
1611,n02958343_28408.JPEG,0
1385,n02958343_5778.JPEG,0
1062,n09398076_1515.JPEG,1
711,n09398076_3369.JPEG,1
1434,n02958343_25722.JPEG,0
434,n09398076_19534.JPEG,1
536,n09398076_7173.JPEG,1
530,n09398076_14686.JPEG,1
2096,n02958343_6886.JPEG,0
1417,n02958343_11400.JPEG,0
2052,n02958343_12208.JPEG,0
905,n09398076_15762.JPEG,1
1227,n09398076_3745.JPEG,1
1099,n09398076_15837.JPEG,1
2138,n02958343_5497.JPEG,0
1320,n02958343_790.JPEG,0
255,n09398076_20408.JPEG,1
971,n09398076_2369.JPEG,1
1881,n02958343_2583.JPEG,0
2267,n02958343_61316.JPEG,0
1374,n02958343_29234.JPEG,0
1271,n09398076_12404.JPEG,1
1122,n09398076_6194.JPEG,1
2237,n02958343_40148.JPEG,0
2285,n02958343_14739.JPEG,0
1692,n02958343_10807.JPEG,0
2524,n02958343_29387.JPEG,0
2444,n02958343_29191.JPEG,0
1945,n02958343_14185.JPEG,0
1210,n09398076_2457.JPEG,1
541,n09398076_1176.JPEG,1
238,n09398076_2896.JPEG,1
1904,n02958343_4420.JPEG,0
678,n09398076_6805.JPEG,1
1700,n02958343_12752.JPEG,0
2190,n02958343_1211.JPEG,0
2298,n02958343_7961.JPEG,0
1233,n09398076_9962.JPEG,1
2209,n02958343_14666.JPEG,0
469,n09398076_8116.JPEG,1
2150,n02958343_3390.JPEG,0
1755,n02958343_14022.JPEG,0
2195,n02958343_982.JPEG,0
707,n09398076_10166.JPEG,1
1287,n09398076_13239.JPEG,1
2616,n02958343_5239.JPEG,0
121,n09398076_12831.JPEG,1
1775,n02958343_11719.JPEG,0
2015,n02958343_51670.JPEG,0
2215,n02958343_9498.JPEG,0
2342,n02958343_13720.JPEG,0
493,n09398076_8012.JPEG,1
1648,n02958343_9638.JPEG,0
1074,n09398076_19290.JPEG,1
424,n09398076_13617.JPEG,1
1487,n02958343_11929.JPEG,0
2060,n02958343_1441.JPEG,0
2043,n02958343_75895.JPEG,0
2400,n02958343_29739.JPEG,0
2213,n02958343_12198.JPEG,0
51,n09398076_5237.JPEG,1
302,n09398076_6877.JPEG,1
1851,n02958343_53286.JPEG,0
1664,n02958343_9383.JPEG,0
446,n09398076_15700.JPEG,1
714,n09398076_4506.JPEG,1
1480,n02958343_45948.JPEG,0
1445,n02958343_4489.JPEG,0
1502,n02958343_2049.JPEG,0
1485,n02958343_7898.JPEG,0
607,n09398076_15424.JPEG,1
2517,n02958343_11497.JPEG,0
2200,n02958343_14261.JPEG,0
1102,n09398076_1190.JPEG,1
2430,n02958343_51123.JPEG,0
1466,n02958343_3474.JPEG,0
87,n09398076_3802.JPEG,1
2369,n02958343_3513.JPEG,0
2090,n02958343_9437.JPEG,0
1404,n02958343_5021.JPEG,0
1277,n09398076_14728.JPEG,1
998,n09398076_11655.JPEG,1
315,n09398076_14205.JPEG,1
1603,n02958343_32639.JPEG,0
1559,n02958343_26752.JPEG,0
1908,n02958343_13011.JPEG,0
566,n09398076_8746.JPEG,1
1028,n09398076_8539.JPEG,1
2097,n02958343_93.JPEG,0
1453,n02958343_56735.JPEG,0
60,n09398076_15194.JPEG,1
758,n09398076_6223.JPEG,1
819,n09398076_9155.JPEG,1
649,n09398076_1615.JPEG,1
1555,n02958343_9795.JPEG,0
834,n09398076_1359.JPEG,1
2604,n02958343_12464.JPEG,0
2620,n02958343_11589.JPEG,0
1307,n09398076_980.JPEG,1
2056,n02958343_13730.JPEG,0
2208,n02958343_13459.JPEG,0
670,n09398076_17267.JPEG,1
2263,n02958343_14538.JPEG,0
1033,n09398076_4799.JPEG,1
1625,n02958343_8075.JPEG,0
635,n09398076_3043.JPEG,1
2494,n02958343_13404.JPEG,0
2084,n02958343_5506.JPEG,0
684,n09398076_7469.JPEG,1
372,n09398076_8634.JPEG,1
1263,n09398076_10194.JPEG,1
1018,n09398076_2499.JPEG,1
1264,n09398076_6526.JPEG,1
32,n09398076_7363.JPEG,1
891,n09398076_11644.JPEG,1
1594,n02958343_11088.JPEG,0
1635,n02958343_13488.JPEG,0
1172,n09398076_7507.JPEG,1
257,n09398076_8557.JPEG,1
2012,n02958343_69619.JPEG,0
288,n09398076_6271.JPEG,1
2457,n02958343_19208.JPEG,0
1306,n09398076_12605.JPEG,1
1759,n02958343_6979.JPEG,0
1793,n02958343_23296.JPEG,0
1254,n09398076_7233.JPEG,1
286,n09398076_4165.JPEG,1
483,n09398076_1321.JPEG,1
1282,n09398076_11746.JPEG,1
466,n09398076_19774.JPEG,1
1353,n02958343_83176.JPEG,0
355,n09398076_6893.JPEG,1
2339,n02958343_1778.JPEG,0
1414,n02958343_14252.JPEG,0
2242,n02958343_263.JPEG,0
1118,n09398076_2354.JPEG,1
318,n09398076_13893.JPEG,1
305,n09398076_2971.JPEG,1
657,n09398076_1378.JPEG,1
377,n09398076_248.JPEG,1
2363,n02958343_3010.JPEG,0
2338,n02958343_14636.JPEG,0
31,n09398076_517.JPEG,1
2468,n02958343_10992.JPEG,0
1918,n02958343_14392.JPEG,0
2297,n02958343_65338.JPEG,0
1524,n02958343_14496.JPEG,0
26,n09398076_686.JPEG,1
1854,n02958343_851.JPEG,0
1252,n09398076_18859.JPEG,1
453,n09398076_10739.JPEG,1
2280,n02958343_520.JPEG,0
198,n09398076_7102.JPEG,1
1521,n02958343_50273.JPEG,0
921,n09398076_1206.JPEG,1
111,n09398076_2950.JPEG,1
1394,n02958343_5113.JPEG,0
506,n09398076_19299.JPEG,1
2611,n02958343_7316.JPEG,0
244,n09398076_19677.JPEG,1
2081,n02958343_13771.JPEG,0
592,n09398076_20382.JPEG,1
1652,n02958343_12154.JPEG,0
1489,n02958343_13502.JPEG,0
44,n09398076_4021.JPEG,1
378,n09398076_18885.JPEG,1
1528,n02958343_10590.JPEG,0
45,n09398076_1736.JPEG,1
627,n09398076_2078.JPEG,1
751,n09398076_16196.JPEG,1
1890,n02958343_55082.JPEG,0
317,n09398076_9151.JPEG,1
145,n09398076_4892.JPEG,1
81,n09398076_2985.JPEG,1
2158,n02958343_3001.JPEG,0
237,n09398076_625.JPEG,1
2048,n02958343_12013.JPEG,0
760,n09398076_8513.JPEG,1
688,n09398076_3001.JPEG,1
2574,n02958343_7906.JPEG,0
2602,n02958343_1104.JPEG,0
904,n09398076_8965.JPEG,1
512,n09398076_13552.JPEG,1
2173,n02958343_4802.JPEG,0
1378,n02958343_51906.JPEG,0
1479,n02958343_49592.JPEG,0
484,n09398076_20634.JPEG,1
1523,n02958343_10601.JPEG,0
2383,n02958343_14440.JPEG,0
2564,n02958343_3912.JPEG,0
1587,n02958343_9936.JPEG,0
757,n09398076_3534.JPEG,1
2461,n02958343_57058.JPEG,0
2379,n02958343_10531.JPEG,0
449,n09398076_4027.JPEG,1
2589,n02958343_4740.JPEG,0
1547,n02958343_1063.JPEG,0
636,n09398076_17835.JPEG,1
123,n09398076_6552.JPEG,1
374,n09398076_4752.JPEG,1
660,n09398076_17908.JPEG,1
27,n09398076_452.JPEG,1
388,n09398076_16161.JPEG,1
1939,n02958343_9290.JPEG,0
150,n09398076_2383.JPEG,1
1928,n02958343_4089.JPEG,0
2466,n02958343_13202.JPEG,0
2424,n02958343_23162.JPEG,0
479,n09398076_317.JPEG,1
775,n09398076_19920.JPEG,1
2515,n02958343_15084.JPEG,0
189,n09398076_977.JPEG,1
2296,n02958343_9355.JPEG,0
342,n09398076_2716.JPEG,1
2546,n02958343_4146.JPEG,0
337,n09398076_14598.JPEG,1
1615,n02958343_10898.JPEG,0
838,n09398076_7448.JPEG,1
788,n09398076_4320.JPEG,1
172,n09398076_3602.JPEG,1
1313,n09398076_4464.JPEG,1
135,n09398076_1002.JPEG,1
2143,n02958343_65965.JPEG,0
576,n09398076_9100.JPEG,1
2018,n02958343_10891.JPEG,0
1861,n02958343_6305.JPEG,0
1721,n02958343_427.JPEG,0
2556,n02958343_10567.JPEG,0
1456,n02958343_2377.JPEG,0
946,n09398076_2056.JPEG,1
2164,n02958343_12730.JPEG,0
2310,n02958343_45443.JPEG,0
1413,n02958343_6089.JPEG,0
1370,n02958343_1812.JPEG,0
2214,n02958343_4750.JPEG,0
8,n09398076_6837.JPEG,1
1325,n02958343_9632.JPEG,0
996,n09398076_12583.JPEG,1
1967,n02958343_7735.JPEG,0
2274,n02958343_9912.JPEG,0
626,n09398076_17659.JPEG,1
1582,n02958343_23287.JPEG,0
133,n09398076_8809.JPEG,1
499,n09398076_20459.JPEG,1
219,n09398076_15727.JPEG,1
89,n09398076_3551.JPEG,1
188,n09398076_2394.JPEG,1
1731,n02958343_22852.JPEG,0
1,n09398076_1864.JPEG,1
1302,n09398076_4433.JPEG,1
454,n09398076_20225.JPEG,1
165,n09398076_15658.JPEG,1
1994,n02958343_12204.JPEG,0
1387,n02958343_13919.JPEG,0
83,n09398076_9625.JPEG,1
190,n09398076_4755.JPEG,1
381,n09398076_161.JPEG,1
2047,n02958343_6432.JPEG,0
1838,n02958343_1946.JPEG,0
2023,n02958343_61252.JPEG,0
1364,n02958343_6050.JPEG,0
846,n09398076_6873.JPEG,1
988,n09398076_6376.JPEG,1
936,n09398076_6202.JPEG,1
1962,n02958343_83429.JPEG,0
229,n09398076_5607.JPEG,1
581,n09398076_11164.JPEG,1
544,n09398076_5973.JPEG,1
1510,n02958343_10103.JPEG,0
2324,n02958343_4891.JPEG,0
2526,n02958343_11614.JPEG,0
1230,n09398076_2011.JPEG,1
2113,n02958343_10433.JPEG,0
124,n09398076_14009.JPEG,1
1866,n02958343_1301.JPEG,0
1876,n02958343_44294.JPEG,0
625,n09398076_14075.JPEG,1
1736,n02958343_903.JPEG,0
37,n09398076_7226.JPEG,1
1135,n09398076_8173.JPEG,1
225,n09398076_11267.JPEG,1
693,n09398076_20250.JPEG,1
1986,n02958343_11214.JPEG,0
2226,n02958343_8724.JPEG,0
174,n09398076_8808.JPEG,1
361,n09398076_10430.JPEG,1
1710,n02958343_58107.JPEG,0
795,n09398076_3365.JPEG,1
972,n09398076_1953.JPEG,1
464,n09398076_13729.JPEG,1
1825,n02958343_4210.JPEG,0
1661,n02958343_8642.JPEG,0
2071,n02958343_46681.JPEG,0
768,n09398076_15283.JPEG,1
1106,n09398076_4687.JPEG,1
1989,n02958343_11097.JPEG,0
2559,n02958343_8974.JPEG,0
2553,n02958343_13170.JPEG,0
2326,n02958343_64563.JPEG,0
1571,n02958343_3642.JPEG,0
752,n09398076_18921.JPEG,1
9,n09398076_3623.JPEG,1
217,n09398076_6482.JPEG,1
1636,n02958343_1203.JPEG,0
2531,n02958343_8811.JPEG,0
470,n09398076_7349.JPEG,1
303,n09398076_20035.JPEG,1
1812,n02958343_4139.JPEG,0
2518,n02958343_9611.JPEG,0
2370,n02958343_74298.JPEG,0
1946,n02958343_1862.JPEG,0
925,n09398076_7297.JPEG,1
2512,n02958343_7863.JPEG,0
944,n09398076_7311.JPEG,1
824,n09398076_14128.JPEG,1
1345,n02958343_4554.JPEG,0
1783,n02958343_8789.JPEG,0
21,n09398076_17828.JPEG,1
2163,n02958343_10218.JPEG,0
993,n09398076_20237.JPEG,1
923,n09398076_57.JPEG,1
1192,n09398076_11048.JPEG,1
2082,n02958343_13634.JPEG,0
2107,n02958343_14759.JPEG,0
2340,n02958343_8220.JPEG,0
1266,n09398076_11101.JPEG,1
1068,n09398076_8221.JPEG,1
1837,n02958343_10518.JPEG,0
422,n09398076_19563.JPEG,1
345,n09398076_17567.JPEG,1
508,n09398076_603.JPEG,1
735,n09398076_5858.JPEG,1
1948,n02958343_9678.JPEG,0
1361,n02958343_14264.JPEG,0
1000,n09398076_6049.JPEG,1
2477,n02958343_50699.JPEG,0
1791,n02958343_84549.JPEG,0
25,n09398076_19709.JPEG,1
1047,n09398076_7377.JPEG,1
1601,n02958343_9625.JPEG,0
2451,n02958343_6874.JPEG,0
242,n09398076_10840.JPEG,1
556,n09398076_19077.JPEG,1
767,n09398076_6599.JPEG,1
2493,n02958343_38241.JPEG,0
975,n09398076_5910.JPEG,1
976,n09398076_10906.JPEG,1
103,n09398076_14025.JPEG,1
421,n09398076_9906.JPEG,1
1204,n09398076_2379.JPEG,1
588,n09398076_4211.JPEG,1
1756,n02958343_61122.JPEG,0
704,n09398076_2201.JPEG,1
2159,n02958343_1315.JPEG,0
1725,n02958343_2633.JPEG,0
1084,n09398076_7438.JPEG,1
1682,n02958343_14700.JPEG,0
2551,n02958343_39431.JPEG,0
2417,n02958343_81581.JPEG,0
866,n09398076_3098.JPEG,1
161,n09398076_1111.JPEG,1
2111,n02958343_6351.JPEG,0
1525,n02958343_13353.JPEG,0
2174,n02958343_17031.JPEG,0
1984,n02958343_71116.JPEG,0
440,n09398076_7365.JPEG,1
2452,n02958343_28739.JPEG,0
207,n09398076_3268.JPEG,1
2358,n02958343_9364.JPEG,0
680,n09398076_2903.JPEG,1
394,n09398076_3469.JPEG,1
1770,n02958343_3487.JPEG,0
1552,n02958343_7621.JPEG,0
1173,n09398076_2705.JPEG,1
438,n09398076_10715.JPEG,1
1608,n02958343_5313.JPEG,0
786,n09398076_1821.JPEG,1
266,n09398076_19323.JPEG,1
91,n09398076_18694.JPEG,1
310,n09398076_2822.JPEG,1
593,n09398076_7597.JPEG,1
230,n09398076_2592.JPEG,1
686,n09398076_2811.JPEG,1
1802,n02958343_4354.JPEG,0
1036,n09398076_4019.JPEG,1
1537,n02958343_67454.JPEG,0
1763,n02958343_9858.JPEG,0
2288,n02958343_12252.JPEG,0
1779,n02958343_80662.JPEG,0
1359,n02958343_4128.JPEG,0
1496,n02958343_3967.JPEG,0
673,n09398076_3607.JPEG,1
2119,n02958343_13966.JPEG,0
2070,n02958343_9925.JPEG,0
1436,n02958343_6549.JPEG,0
811,n09398076_1861.JPEG,1
1678,n02958343_20988.JPEG,0
402,n09398076_8767.JPEG,1
